booking_id,deposit_type
105878,Non Refund
105879,No Deposit
105880,Non Refund
105881,Non Refund
105882,Non Refund
105883,Non Refund
105884,No Deposit
105885,No Deposit
105886,No Deposit
105887,No Deposit
105888,No Deposit
105889,No Deposit
105890,No Deposit
105891,No Deposit
105892,No Deposit
105893,No Deposit
105894,No Deposit
105895,No Deposit
105896,No Deposit
105897,No Deposit
105898,No Deposit
105899,No Deposit
105900,No Deposit
105901,No Deposit
105902,No Deposit
105903,No Deposit
105904,No Deposit
105905,No Deposit
105906,No Deposit
105907,No Deposit
105908,No Deposit
105909,No Deposit
105910,No Deposit
105911,No Deposit
105912,No Deposit
105913,No Deposit
105914,No Deposit
105915,No Deposit
105916,No Deposit
105917,No Deposit
105918,No Deposit
105919,No Deposit
105920,No Deposit
105921,No Deposit
105922,No Deposit
105923,No Deposit
105924,No Deposit
105925,No Deposit
105926,No Deposit
105927,No Deposit
105928,No Deposit
105929,No Deposit
105930,No Deposit
105931,No Deposit
105932,No Deposit
105933,No Deposit
105934,No Deposit
105935,No Deposit
105936,No Deposit
105937,No Deposit
105938,No Deposit
105939,No Deposit
105940,No Deposit
105941,No Deposit
105942,No Deposit
105943,No Deposit
105944,No Deposit
105945,No Deposit
105946,No Deposit
105947,No Deposit
105948,No Deposit
105949,No Deposit
105950,No Deposit
105951,No Deposit
105952,No Deposit
105953,No Deposit
105954,No Deposit
105955,No Deposit
105956,No Deposit
105957,No Deposit
105958,No Deposit
105959,No Deposit
105960,No Deposit
105961,No Deposit
105962,No Deposit
105963,No Deposit
105964,No Deposit
105965,No Deposit
105966,No Deposit
105967,No Deposit
105968,No Deposit
105969,No Deposit
105970,No Deposit
105971,No Deposit
105972,No Deposit
105973,No Deposit
105974,No Deposit
105975,No Deposit
105976,No Deposit
105977,No Deposit
105978,No Deposit
105979,No Deposit
105980,No Deposit
105981,No Deposit
105982,No Deposit
105983,No Deposit
105984,No Deposit
105985,No Deposit
105986,No Deposit
105987,No Deposit
105988,No Deposit
105989,No Deposit
105990,No Deposit
105991,No Deposit
105992,No Deposit
105993,No Deposit
105994,No Deposit
105995,No Deposit
105996,No Deposit
105997,No Deposit
105998,No Deposit
105999,No Deposit
106000,No Deposit
106001,No Deposit
106002,No Deposit
106003,No Deposit
106004,No Deposit
106005,No Deposit
106006,No Deposit
106007,No Deposit
106008,No Deposit
106009,No Deposit
106010,No Deposit
106011,No Deposit
106012,No Deposit
106013,No Deposit
106014,No Deposit
106015,No Deposit
106016,No Deposit
106017,No Deposit
106018,No Deposit
106019,No Deposit
106020,No Deposit
106021,No Deposit
106022,No Deposit
106023,No Deposit
106024,No Deposit
106025,No Deposit
106026,No Deposit
106027,No Deposit
106028,No Deposit
106029,No Deposit
106030,No Deposit
106031,No Deposit
106032,No Deposit
106033,No Deposit
106034,No Deposit
106035,No Deposit
106036,No Deposit
106037,No Deposit
106038,No Deposit
106039,No Deposit
106040,No Deposit
106041,No Deposit
106042,No Deposit
106043,No Deposit
106044,No Deposit
106045,No Deposit
106046,No Deposit
106047,No Deposit
106048,No Deposit
106049,No Deposit
106050,No Deposit
106051,No Deposit
106052,No Deposit
106053,No Deposit
106054,No Deposit
106055,No Deposit
106056,No Deposit
106057,No Deposit
106058,No Deposit
106059,No Deposit
106060,No Deposit
106061,No Deposit
106062,No Deposit
106063,No Deposit
106064,No Deposit
106065,No Deposit
106066,No Deposit
106067,No Deposit
106068,No Deposit
106069,No Deposit
106070,No Deposit
106071,No Deposit
106072,No Deposit
106073,No Deposit
106074,No Deposit
106075,No Deposit
106076,No Deposit
106077,No Deposit
106078,No Deposit
106079,No Deposit
106080,No Deposit
106081,No Deposit
106082,No Deposit
106083,No Deposit
106084,No Deposit
106085,No Deposit
106086,No Deposit
106087,No Deposit
106088,No Deposit
106089,No Deposit
106090,No Deposit
106091,No Deposit
106092,No Deposit
106093,No Deposit
106094,No Deposit
106095,No Deposit
106096,No Deposit
106097,No Deposit
106098,No Deposit
106099,No Deposit
106100,No Deposit
106101,No Deposit
106102,No Deposit
106103,No Deposit
106104,No Deposit
106105,No Deposit
106106,No Deposit
106107,No Deposit
106108,No Deposit
106109,No Deposit
106110,No Deposit
106111,No Deposit
106112,No Deposit
106113,No Deposit
106114,No Deposit
106115,No Deposit
106116,No Deposit
106117,No Deposit
106118,No Deposit
106119,No Deposit
106120,No Deposit
106121,No Deposit
106122,No Deposit
106123,No Deposit
106124,No Deposit
106125,No Deposit
106126,No Deposit
106127,No Deposit
106128,No Deposit
106129,No Deposit
106130,No Deposit
106131,No Deposit
106132,No Deposit
106133,No Deposit
106134,No Deposit
106135,No Deposit
106136,No Deposit
106137,No Deposit
106138,No Deposit
106139,No Deposit
106140,No Deposit
106141,No Deposit
106142,No Deposit
106143,No Deposit
106144,No Deposit
106145,No Deposit
106146,No Deposit
106147,No Deposit
106148,No Deposit
106149,No Deposit
106150,No Deposit
106151,No Deposit
106152,No Deposit
106153,No Deposit
106154,No Deposit
106155,No Deposit
106156,No Deposit
106157,No Deposit
106158,No Deposit
106159,No Deposit
106160,No Deposit
106161,No Deposit
106162,No Deposit
106163,No Deposit
106164,No Deposit
106165,No Deposit
106166,No Deposit
106167,No Deposit
106168,No Deposit
106169,No Deposit
106170,No Deposit
106171,No Deposit
106172,No Deposit
106173,No Deposit
106174,No Deposit
106175,No Deposit
106176,No Deposit
106177,No Deposit
106178,No Deposit
106179,No Deposit
106180,No Deposit
106181,No Deposit
106182,No Deposit
106183,No Deposit
106184,No Deposit
106185,No Deposit
106186,No Deposit
106187,No Deposit
106188,No Deposit
106189,No Deposit
106190,No Deposit
106191,No Deposit
106192,No Deposit
106193,No Deposit
106194,No Deposit
106195,No Deposit
106196,No Deposit
106197,No Deposit
106198,No Deposit
106199,No Deposit
106200,No Deposit
106201,No Deposit
106202,No Deposit
106203,No Deposit
106204,No Deposit
106205,No Deposit
106206,No Deposit
106207,No Deposit
106208,No Deposit
106209,No Deposit
106210,No Deposit
106211,No Deposit
106212,No Deposit
106213,No Deposit
106214,No Deposit
106215,No Deposit
106216,No Deposit
106217,No Deposit
106218,No Deposit
106219,No Deposit
106220,No Deposit
106221,No Deposit
106222,No Deposit
106223,No Deposit
106224,No Deposit
106225,No Deposit
106226,No Deposit
106227,No Deposit
106228,No Deposit
106229,No Deposit
106230,No Deposit
106231,No Deposit
106232,No Deposit
106233,No Deposit
106234,No Deposit
106235,No Deposit
106236,No Deposit
106237,No Deposit
106238,No Deposit
106239,No Deposit
106240,No Deposit
106241,No Deposit
106242,No Deposit
106243,No Deposit
106244,No Deposit
106245,No Deposit
106246,No Deposit
106247,No Deposit
106248,No Deposit
106249,No Deposit
106250,No Deposit
106251,No Deposit
106252,No Deposit
106253,No Deposit
106254,No Deposit
106255,No Deposit
106256,No Deposit
106257,No Deposit
106258,No Deposit
106259,No Deposit
106260,No Deposit
106261,No Deposit
106262,No Deposit
106263,No Deposit
106264,No Deposit
106265,No Deposit
106266,No Deposit
106267,No Deposit
106268,No Deposit
106269,No Deposit
106270,No Deposit
106271,No Deposit
106272,No Deposit
106273,No Deposit
106274,No Deposit
106275,No Deposit
106276,No Deposit
106277,No Deposit
106278,No Deposit
106279,No Deposit
106280,No Deposit
106281,No Deposit
106282,No Deposit
106283,No Deposit
106284,No Deposit
106285,No Deposit
106286,No Deposit
106287,No Deposit
106288,No Deposit
106289,No Deposit
106290,No Deposit
106291,No Deposit
106292,No Deposit
106293,No Deposit
106294,No Deposit
106295,No Deposit
106296,No Deposit
106297,No Deposit
106298,No Deposit
106299,No Deposit
106300,No Deposit
106301,No Deposit
106302,No Deposit
106303,No Deposit
106304,No Deposit
106305,No Deposit
106306,No Deposit
106307,No Deposit
106308,No Deposit
106309,No Deposit
106310,No Deposit
106311,No Deposit
106312,No Deposit
106313,No Deposit
106314,No Deposit
106315,No Deposit
106316,No Deposit
106317,No Deposit
106318,No Deposit
106319,No Deposit
106320,No Deposit
106321,No Deposit
106322,No Deposit
106323,No Deposit
106324,No Deposit
106325,No Deposit
106326,No Deposit
106327,No Deposit
106328,No Deposit
106329,No Deposit
106330,No Deposit
106331,No Deposit
106332,No Deposit
106333,No Deposit
106334,No Deposit
106335,No Deposit
106336,No Deposit
106337,No Deposit
106338,No Deposit
106339,No Deposit
106340,No Deposit
106341,No Deposit
106342,No Deposit
106343,No Deposit
106344,No Deposit
106345,No Deposit
106346,No Deposit
106347,No Deposit
106348,No Deposit
106349,No Deposit
106350,No Deposit
106351,No Deposit
106352,No Deposit
106353,No Deposit
106354,No Deposit
106355,No Deposit
106356,No Deposit
106357,No Deposit
106358,No Deposit
106359,No Deposit
106360,No Deposit
106361,No Deposit
106362,No Deposit
106363,No Deposit
106364,No Deposit
106365,No Deposit
106366,No Deposit
106367,No Deposit
106368,No Deposit
106369,No Deposit
106370,No Deposit
106371,No Deposit
106372,No Deposit
106373,No Deposit
106374,No Deposit
106375,No Deposit
106376,No Deposit
106377,No Deposit
106378,No Deposit
106379,No Deposit
106380,No Deposit
106381,No Deposit
106382,No Deposit
106383,No Deposit
106384,No Deposit
106385,No Deposit
106386,No Deposit
106387,No Deposit
106388,No Deposit
106389,No Deposit
106390,No Deposit
106391,No Deposit
106392,No Deposit
106393,No Deposit
106394,No Deposit
106395,No Deposit
106396,No Deposit
106397,No Deposit
106398,No Deposit
106399,No Deposit
106400,No Deposit
106401,No Deposit
106402,No Deposit
106403,No Deposit
106404,No Deposit
106405,No Deposit
106406,No Deposit
106407,No Deposit
106408,No Deposit
106409,No Deposit
106410,No Deposit
106411,No Deposit
106412,No Deposit
106413,No Deposit
106414,No Deposit
106415,No Deposit
106416,No Deposit
106417,No Deposit
106418,No Deposit
106419,No Deposit
106420,No Deposit
106421,No Deposit
106422,No Deposit
106423,No Deposit
106424,No Deposit
106425,No Deposit
106426,No Deposit
106427,No Deposit
106428,No Deposit
106429,No Deposit
106430,No Deposit
106431,No Deposit
106432,No Deposit
106433,No Deposit
106434,No Deposit
106435,No Deposit
106436,No Deposit
106437,No Deposit
106438,No Deposit
106439,No Deposit
106440,No Deposit
106441,No Deposit
106442,No Deposit
106443,No Deposit
106444,No Deposit
106445,No Deposit
106446,No Deposit
106447,No Deposit
106448,No Deposit
106449,No Deposit
106450,No Deposit
106451,No Deposit
106452,No Deposit
106453,No Deposit
106454,Refundable
106455,No Deposit
106456,No Deposit
106457,No Deposit
106458,No Deposit
106459,No Deposit
106460,No Deposit
106461,No Deposit
106462,No Deposit
106463,No Deposit
106464,No Deposit
106465,No Deposit
106466,No Deposit
106467,No Deposit
106468,No Deposit
106469,No Deposit
106470,No Deposit
106471,No Deposit
106472,No Deposit
106473,No Deposit
106474,No Deposit
106475,No Deposit
106476,No Deposit
106477,No Deposit
106478,No Deposit
106479,No Deposit
106480,No Deposit
106481,No Deposit
106482,No Deposit
106483,No Deposit
106484,No Deposit
106485,No Deposit
106486,No Deposit
106487,No Deposit
106488,No Deposit
106489,No Deposit
106490,No Deposit
106491,No Deposit
106492,No Deposit
106493,No Deposit
106494,No Deposit
106495,No Deposit
106496,No Deposit
106497,No Deposit
106498,No Deposit
106499,No Deposit
106500,No Deposit
106501,No Deposit
106502,No Deposit
106503,No Deposit
106504,No Deposit
106505,No Deposit
106506,No Deposit
106507,No Deposit
106508,No Deposit
106509,No Deposit
106510,No Deposit
106511,No Deposit
106512,No Deposit
106513,No Deposit
106514,No Deposit
106515,No Deposit
106516,No Deposit
106517,No Deposit
106518,No Deposit
106519,No Deposit
106520,No Deposit
106521,No Deposit
106522,No Deposit
106523,No Deposit
106524,No Deposit
106525,No Deposit
106526,No Deposit
106527,No Deposit
106528,No Deposit
106529,No Deposit
106530,No Deposit
106531,No Deposit
106532,No Deposit
106533,No Deposit
106534,No Deposit
106535,No Deposit
106536,No Deposit
106537,No Deposit
106538,No Deposit
106539,No Deposit
106540,No Deposit
106541,No Deposit
106542,No Deposit
106543,No Deposit
106544,No Deposit
106545,No Deposit
106546,No Deposit
106547,No Deposit
106548,No Deposit
106549,No Deposit
106550,No Deposit
106551,No Deposit
106552,No Deposit
106553,No Deposit
106554,Non Refund
106555,No Deposit
106556,Non Refund
106557,Non Refund
106558,Non Refund
106559,Non Refund
106560,Non Refund
106561,Non Refund
106562,Non Refund
106563,Non Refund
106564,Non Refund
106565,No Deposit
106566,Non Refund
106567,Non Refund
106568,Non Refund
106569,No Deposit
106570,Non Refund
106571,Non Refund
106572,Non Refund
106573,Non Refund
106574,Non Refund
106575,Non Refund
106576,Non Refund
106577,Non Refund
106578,Non Refund
106579,Non Refund
106580,Non Refund
106581,Non Refund
106582,Non Refund
106583,Non Refund
106584,No Deposit
106585,No Deposit
106586,No Deposit
106587,No Deposit
106588,No Deposit
106589,No Deposit
106590,No Deposit
106591,No Deposit
106592,No Deposit
106593,No Deposit
106594,No Deposit
106595,No Deposit
106596,No Deposit
106597,No Deposit
106598,No Deposit
106599,No Deposit
106600,No Deposit
106601,No Deposit
106602,No Deposit
106603,No Deposit
106604,No Deposit
106605,No Deposit
106606,No Deposit
106607,No Deposit
106608,No Deposit
106609,No Deposit
106610,No Deposit
106611,No Deposit
106612,No Deposit
106613,No Deposit
106614,No Deposit
106615,No Deposit
106616,No Deposit
106617,No Deposit
106618,No Deposit
106619,No Deposit
106620,No Deposit
106621,No Deposit
106622,No Deposit
106623,No Deposit
106624,No Deposit
106625,No Deposit
106626,No Deposit
106627,No Deposit
106628,No Deposit
106629,No Deposit
106630,No Deposit
106631,No Deposit
106632,No Deposit
106633,No Deposit
106634,No Deposit
106635,No Deposit
106636,No Deposit
106637,No Deposit
106638,No Deposit
106639,No Deposit
106640,No Deposit
106641,No Deposit
106642,No Deposit
106643,No Deposit
106644,No Deposit
106645,No Deposit
106646,No Deposit
106647,No Deposit
106648,No Deposit
106649,No Deposit
106650,No Deposit
106651,No Deposit
106652,No Deposit
106653,No Deposit
106654,No Deposit
106655,No Deposit
106656,No Deposit
106657,No Deposit
106658,No Deposit
106659,No Deposit
106660,No Deposit
106661,No Deposit
106662,No Deposit
106663,No Deposit
106664,No Deposit
106665,No Deposit
106666,No Deposit
106667,No Deposit
106668,No Deposit
106669,No Deposit
106670,No Deposit
106671,No Deposit
106672,No Deposit
106673,No Deposit
106674,No Deposit
106675,No Deposit
106676,No Deposit
106677,No Deposit
106678,No Deposit
106679,No Deposit
106680,No Deposit
106681,No Deposit
106682,No Deposit
106683,No Deposit
106684,No Deposit
106685,No Deposit
106686,No Deposit
106687,No Deposit
106688,No Deposit
106689,No Deposit
106690,No Deposit
106691,No Deposit
106692,No Deposit
106693,No Deposit
106694,No Deposit
106695,No Deposit
106696,No Deposit
106697,No Deposit
106698,No Deposit
106699,No Deposit
106700,No Deposit
106701,No Deposit
106702,No Deposit
106703,No Deposit
106704,No Deposit
106705,No Deposit
106706,No Deposit
106707,No Deposit
106708,No Deposit
106709,No Deposit
106710,No Deposit
106711,No Deposit
106712,No Deposit
106713,No Deposit
106714,No Deposit
106715,No Deposit
106716,No Deposit
106717,No Deposit
106718,No Deposit
106719,No Deposit
106720,No Deposit
106721,No Deposit
106722,No Deposit
106723,No Deposit
106724,No Deposit
106725,No Deposit
106726,No Deposit
106727,No Deposit
106728,No Deposit
106729,No Deposit
106730,No Deposit
106731,No Deposit
106732,No Deposit
106733,No Deposit
106734,No Deposit
106735,No Deposit
106736,No Deposit
106737,No Deposit
106738,No Deposit
106739,No Deposit
106740,No Deposit
106741,No Deposit
106742,No Deposit
106743,No Deposit
106744,No Deposit
106745,No Deposit
106746,No Deposit
106747,No Deposit
106748,No Deposit
106749,No Deposit
106750,No Deposit
106751,No Deposit
106752,No Deposit
106753,No Deposit
106754,No Deposit
106755,No Deposit
106756,No Deposit
106757,No Deposit
106758,No Deposit
106759,No Deposit
106760,No Deposit
106761,No Deposit
106762,No Deposit
106763,No Deposit
106764,No Deposit
106765,No Deposit
106766,No Deposit
106767,No Deposit
106768,No Deposit
106769,No Deposit
106770,No Deposit
106771,No Deposit
106772,No Deposit
106773,No Deposit
106774,No Deposit
106775,No Deposit
106776,No Deposit
106777,No Deposit
106778,No Deposit
106779,No Deposit
106780,No Deposit
106781,No Deposit
106782,No Deposit
106783,No Deposit
106784,No Deposit
106785,No Deposit
106786,No Deposit
106787,No Deposit
106788,No Deposit
106789,No Deposit
106790,No Deposit
106791,No Deposit
106792,No Deposit
106793,No Deposit
106794,No Deposit
106795,No Deposit
106796,No Deposit
106797,No Deposit
106798,No Deposit
106799,No Deposit
106800,No Deposit
106801,No Deposit
106802,No Deposit
106803,No Deposit
106804,No Deposit
106805,No Deposit
106806,No Deposit
106807,No Deposit
106808,No Deposit
106809,No Deposit
106810,No Deposit
106811,No Deposit
106812,No Deposit
106813,No Deposit
106814,No Deposit
106815,No Deposit
106816,No Deposit
106817,No Deposit
106818,No Deposit
106819,No Deposit
106820,No Deposit
106821,No Deposit
106822,No Deposit
106823,No Deposit
